core: id,core: location,core: agg,core: type,core: year,Age: Age_Bracket,Age: Numerical_Bracket,Population: Males,Population: Females,Population: Total
9,Temotu,Province,Total,2018,15-19,15,"1,582","1,471","3,053"
9,Temotu,Province,Total,2018,20-24,20,"1,132","1,118","2,250"
9,Temotu,Province,Total,2018,25-29,25,863,868,"1,730"
9,Temotu,Province,Total,2018,30-34,30,637,724,"1,361"
9,Temotu,Province,Total,2018,35-39,35,544,756,"1,300"
9,Temotu,Province,Total,2018,40-44,40,531,698,"1,229"
9,Temotu,Province,Total,2018,45-49,45,540,711,"1,251"
9,Temotu,Province,Total,2018,50-54,50,444,518,962
9,Temotu,Province,Total,2018,55-59,55,376,446,822
9,Temotu,Province,Total,2018,60-64,60,303,347,650
9,Temotu,Province,Total,2018,65-69,65,245,292,537
9,Temotu,Province,Total,2018,70-74,70,162,180,341
9,Temotu,Province,Total,2018,75-79,75,122,128,250
9,Temotu,Province,Total,2018,80+,80,149,163,312
9,Temotu,Province,Total,2019,0-4,0,"1,403","1,300","2,703"
9,Temotu,Province,Total,2019,5-9,5,"1,468","1,366","2,834"
9,Temotu,Province,Total,2019,10-14,10,"1,602","1,423","3,025"
9,Temotu,Province,Total,2019,15-19,15,"1,638","1,506","3,144"
9,Temotu,Province,Total,2019,20-24,20,"1,191","1,167","2,358"
9,Temotu,Province,Total,2019,25-29,25,899,899,"1,798"
9,Temotu,Province,Total,2019,30-34,30,656,715,"1,370"
9,Temotu,Province,Total,2019,35-39,35,546,754,"1,300"
9,Temotu,Province,Total,2019,40-44,40,519,685,"1,204"
9,Temotu,Province,Total,2019,45-49,45,544,730,"1,274"
9,Temotu,Province,Total,2019,50-54,50,455,538,993
9,Temotu,Province,Total,2019,55-59,55,386,460,846
9,Temotu,Province,Total,2019,60-64,60,308,354,662
9,Temotu,Province,Total,2019,65-69,65,254,304,558
9,Temotu,Province,Total,2019,70-74,70,166,191,357
9,Temotu,Province,Total,2019,75-79,75,123,129,252
9,Temotu,Province,Total,2019,80+,80,148,164,312
9,Temotu,Province,Total,2020,0-4,0,"1,395","1,293","2,688"
9,Temotu,Province,Total,2020,5-9,5,"1,443","1,342","2,785"
9,Temotu,Province,Total,2020,10-14,10,"1,561","1,396","2,957"
9,Temotu,Province,Total,2020,15-19,15,"1,669","1,522","3,191"
9,Temotu,Province,Total,2020,20-24,20,"1,265","1,224","2,489"
9,Temotu,Province,Total,2020,25-29,25,933,929,"1,861"
9,Temotu,Province,Total,2020,30-34,30,680,719,"1,399"
9,Temotu,Province,Total,2020,35-39,35,549,740,"1,289"
9,Temotu,Province,Total,2020,40-44,40,510,685,"1,195"
9,Temotu,Province,Total,2020,45-49,45,540,730,"1,270"
9,Temotu,Province,Total,2020,50-54,50,469,570,"1,039"
9,Temotu,Province,Total,2020,55-59,55,394,470,864
9,Temotu,Province,Total,2020,60-64,60,316,366,682
9,Temotu,Province,Total,2020,65-69,65,260,311,571
9,Temotu,Province,Total,2020,70-74,70,174,205,379
9,Temotu,Province,Total,2020,75-79,75,124,131,254
9,Temotu,Province,Total,2020,80+,80,147,165,312
9,Temotu,Province,Total,2021,0-4,0,"1,391","1,289","2,681"
9,Temotu,Province,Total,2021,5-9,5,"1,420","1,321","2,741"
9,Temotu,Province,Total,2021,10-14,10,"1,523","1,372","2,894"
9,Temotu,Province,Total,2021,15-19,15,"1,675","1,517","3,192"
9,Temotu,Province,Total,2021,20-24,20,"1,348","1,286","2,635"
9,Temotu,Province,Total,2021,25-29,25,964,958,"1,922"
9,Temotu,Province,Total,2021,30-34,30,712,736,"1,448"
9,Temotu,Province,Total,2021,35-39,35,555,717,"1,273"
9,Temotu,Province,Total,2021,40-44,40,505,695,"1,200"
9,Temotu,Province,Total,2021,45-49,45,529,714,"1,244"
9,Temotu,Province,Total,2021,50-54,50,485,611,"1,095"
9,Temotu,Province,Total,2021,55-59,55,401,476,877
9,Temotu,Province,Total,2021,60-64,60,325,383,708
9,Temotu,Province,Total,2021,65-69,65,263,314,577
9,Temotu,Province,Total,2021,70-74,70,184,223,406
9,Temotu,Province,Total,2021,75-79,75,123,134,257
9,Temotu,Province,Total,2021,80+,80,148,165,313
9,Temotu,Province,Total,2022,0-4,0,"1,391","1,289","2,681"
9,Temotu,Province,Total,2022,5-9,5,"1,401","1,303","2,704"
9,Temotu,Province,Total,2022,10-14,10,"1,490","1,354","2,845"
9,Temotu,Province,Total,2022,15-19,15,"1,658","1,493","3,151"
9,Temotu,Province,Total,2022,20-24,20,"1,433","1,347","2,780"
9,Temotu,Province,Total,2022,25-29,25,998,991,"1,989"
9,Temotu,Province,Total,2022,30-34,30,748,763,"1,510"
9,Temotu,Province,Total,2022,35-39,35,565,692,"1,256"
9,Temotu,Province,Total,2022,40-44,40,503,708,"1,211"
9,Temotu,Province,Total,2022,45-49,45,515,690,"1,205"
9,Temotu,Province,Total,2022,50-54,50,500,652,"1,152"
9,Temotu,Province,Total,2022,55-59,55,407,483,890
9,Temotu,Province,Total,2022,60-64,60,336,402,737
9,Temotu,Province,Total,2022,65-69,65,266,315,581
9,Temotu,Province,Total,2022,70-74,70,195,240,435
9,Temotu,Province,Total,2022,75-79,75,122,139,261
9,Temotu,Province,Total,2022,80+,80,149,165,314
9,Temotu,Province,Total,2023,0-4,0,"1,395","1,292","2,686"
9,Temotu,Province,Total,2023,5-9,5,"1,386","1,288","2,674"
9,Temotu,Province,Total,2023,10-14,10,"1,466","1,347","2,813"
9,Temotu,Province,Total,2023,15-19,15,"1,621","1,450","3,071"
9,Temotu,Province,Total,2023,20-24,20,"1,507","1,398","2,905"
9,Temotu,Province,Total,2023,25-29,25,"1,042","1,030","2,072"
9,Temotu,Province,Total,2023,30-34,30,785,793,"1,578"
9,Temotu,Province,Total,2023,35-39,35,579,671,"1,250"
9,Temotu,Province,Total,2023,40-44,40,503,718,"1,220"
9,Temotu,Province,Total,2023,45-49,45,500,668,"1,168"
9,Temotu,Province,Total,2023,50-54,50,511,686,"1,197"
9,Temotu,Province,Total,2023,55-59,55,415,495,910
9,Temotu,Province,Total,2023,60-64,60,346,419,765
9,Temotu,Province,Total,2023,65-69,65,269,317,586
9,Temotu,Province,Total,2023,70-74,70,205,255,460
9,Temotu,Province,Total,2023,75-79,75,124,146,269
9,Temotu,Province,Total,2023,80+,80,149,166,315
9,Temotu,Province,Total,2024,0-4,0,"1,400","1,297","2,697"
9,Temotu,Province,Total,2024,5-9,5,"1,374","1,277","2,650"
9,Temotu,Province,Total,2024,10-14,10,"1,452","1,353","2,805"
9,Temotu,Province,Total,2024,15-19,15,"1,568","1,390","2,959"
9,Temotu,Province,Total,2024,20-24,20,"1,563","1,433","2,996"
9,Temotu,Province,Total,2024,25-29,25,"1,100","1,079","2,179"
9,Temotu,Province,Total,2024,30-34,30,821,824,"1,646"
9,Temotu,Province,Total,2024,35-39,35,597,661,"1,259"
9,Temotu,Province,Total,2024,40-44,40,504,716,"1,221"
9,Temotu,Province,Total,2024,45-49,45,488,656,"1,144"
9,Temotu,Province,Total,2024,50-54,50,515,704,"1,219"
9,Temotu,Province,Total,2024,55-59,55,426,515,941
9,Temotu,Province,Total,2024,60-64,60,355,434,789
9,Temotu,Province,Total,2024,65-69,65,274,324,598
9,Temotu,Province,Total,2024,70-74,70,212,267,479
9,Temotu,Province,Total,2024,75-79,75,127,155,283
9,Temotu,Province,Total,2024,80+,80,150,167,317
9,Temotu,Province,Total,2025,0-4,0,"1,407","1,303","2,710"
9,Temotu,Province,Total,2025,5-9,5,"1,366","1,269","2,636"
9,Temotu,Province,Total,2025,10-14,10,"1,427","1,329","2,756"
9,Temotu,Province,Total,2025,15-19,15,"1,528","1,363","2,891"
9,Temotu,Province,Total,2025,20-24,20,"1,594","1,449","3,043"
9,Temotu,Province,Total,2025,25-29,25,"1,173","1,136","2,309"
9,Temotu,Province,Total,2025,30-34,30,855,854,"1,709"
9,Temotu,Province,Total,2025,35-39,35,622,666,"1,288"
9,Temotu,Province,Total,2025,40-44,40,508,702,"1,210"
9,Temotu,Province,Total,2025,45-49,45,480,656,"1,136"
9,Temotu,Province,Total,2025,50-54,50,511,704,"1,215"
9,Temotu,Province,Total,2025,55-59,55,439,546,986
9,Temotu,Province,Total,2025,60-64,60,363,443,806
9,Temotu,Province,Total,2025,65-69,65,281,336,617
9,Temotu,Province,Total,2025,70-74,70,218,273,490
9,Temotu,Province,Total,2025,75-79,75,134,168,301
9,Temotu,Province,Total,2025,80+,80,150,170,319
10,Honiara,Province,Total,2010,0-4,0,"4,356","3,982","8,338"
10,Honiara,Province,Total,2010,5-9,5,"3,720","3,572","7,292"
10,Honiara,Province,Total,2010,10-14,10,"3,232","3,149","6,381"
10,Honiara,Province,Total,2010,15-19,15,"3,628","3,435","7,062"
10,Honiara,Province,Total,2010,20-24,20,"5,135","4,265","9,399"
10,Honiara,Province,Total,2010,25-29,25,"4,473","3,762","8,235"
10,Honiara,Province,Total,2010,30-34,30,"3,292","2,997","6,289"
10,Honiara,Province,Total,2010,35-39,35,"2,616","2,444","5,060"
10,Honiara,Province,Total,2010,40-44,40,"1,976","1,690","3,667"
10,Honiara,Province,Total,2010,45-49,45,"1,533","1,273","2,806"
10,Honiara,Province,Total,2010,50-54,50,"1,134",861,"1,995"
10,Honiara,Province,Total,2010,55-59,55,834,558,"1,393"
10,Honiara,Province,Total,2010,60-64,60,513,397,910
10,Honiara,Province,Total,2010,65-69,65,329,248,577
10,Honiara,Province,Total,2010,70-74,70,182,131,312
10,Honiara,Province,Total,2010,75-79,75,101,71,173
10,Honiara,Province,Total,2010,80+,80,65,49,114
10,Honiara,Province,Total,2011,0-4,0,"4,472","4,106","8,578"
10,Honiara,Province,Total,2011,5-9,5,"3,840","3,651","7,491"
10,Honiara,Province,Total,2011,10-14,10,"3,289","3,215","6,504"
10,Honiara,Province,Total,2011,15-19,15,"3,470","3,337","6,806"
10,Honiara,Province,Total,2011,20-24,20,"4,902","4,177","9,079"
10,Honiara,Province,Total,2011,25-29,25,"4,808","4,003","8,811"
10,Honiara,Province,Total,2011,30-34,30,"3,511","3,157","6,668"
10,Honiara,Province,Total,2011,35-39,35,"2,742","2,574","5,315"
10,Honiara,Province,Total,2011,40-44,40,"2,112","1,856","3,968"
10,Honiara,Province,Total,2011,45-49,45,"1,609","1,337","2,946"
10,Honiara,Province,Total,2011,50-54,50,"1,211",949,"2,161"
10,Honiara,Province,Total,2011,55-59,55,884,605,"1,488"
10,Honiara,Province,Total,2011,60-64,60,568,421,989
10,Honiara,Province,Total,2011,65-69,65,347,276,623
10,Honiara,Province,Total,2011,70-74,70,203,145,348
10,Honiara,Province,Total,2011,75-79,75,105,73,178
10,Honiara,Province,Total,2011,80+,80,71,55,125
10,Honiara,Province,Total,2012,0-4,0,"4,571","4,223","8,794"
10,Honiara,Province,Total,2012,5-9,5,"3,962","3,725","7,688"
10,Honiara,Province,Total,2012,10-14,10,"3,381","3,307","6,689"
10,Honiara,Province,Total,2012,15-19,15,"3,365","3,263","6,628"
10,Honiara,Province,Total,2012,20-24,20,"4,585","4,035","8,620"
10,Honiara,Province,Total,2012,25-29,25,"5,111","4,229","9,341"
10,Honiara,Province,Total,2012,30-34,30,"3,750","3,328","7,078"
10,Honiara,Province,Total,2012,35-39,35,"2,872","2,697","5,569"
10,Honiara,Province,Total,2012,40-44,40,"2,257","2,035","4,292"
10,Honiara,Province,Total,2012,45-49,45,"1,687","1,403","3,090"
10,Honiara,Province,Total,2012,50-54,50,"1,292","1,042","2,335"
10,Honiara,Province,Total,2012,55-59,55,932,657,"1,589"
10,Honiara,Province,Total,2012,60-64,60,628,447,"1,075"
10,Honiara,Province,Total,2012,65-69,65,368,303,671
10,Honiara,Province,Total,2012,70-74,70,226,162,388
10,Honiara,Province,Total,2012,75-79,75,110,78,188
10,Honiara,Province,Total,2012,80+,80,76,59,135
10,Honiara,Province,Total,2013,0-4,0,"4,647","4,325","8,972"
10,Honiara,Province,Total,2013,5-9,5,"4,091","3,804","7,895"
10,Honiara,Province,Total,2013,10-14,10,"3,492","3,409","6,901"
10,Honiara,Province,Total,2013,15-19,15,"3,302","3,218","6,521"
10,Honiara,Province,Total,2013,20-24,20,"4,259","3,878","8,138"
10,Honiara,Province,Total,2013,25-29,25,"5,319","4,400","9,719"
10,Honiara,Province,Total,2013,30-34,30,"4,013","3,515","7,528"
10,Honiara,Province,Total,2013,35-39,35,"3,020","2,825","5,845"
10,Honiara,Province,Total,2013,40-44,40,"2,402","2,211","4,613"
10,Honiara,Province,Total,2013,45-49,45,"1,775","1,485","3,260"
10,Honiara,Province,Total,2013,50-54,50,"1,374","1,132","2,506"
10,Honiara,Province,Total,2013,55-59,55,984,716,"1,700"
10,Honiara,Province,Total,2013,60-64,60,687,476,"1,163"
10,Honiara,Province,Total,2013,65-69,65,393,330,723
10,Honiara,Province,Total,2013,70-74,70,248,180,429
10,Honiara,Province,Total,2013,75-79,75,117,86,203
10,Honiara,Province,Total,2013,80+,80,82,62,144
10,Honiara,Province,Total,2014,0-4,0,"4,696","4,405","9,100"
10,Honiara,Province,Total,2014,5-9,5,"4,227","3,893","8,120"
10,Honiara,Province,Total,2014,10-14,10,"3,610","3,507","7,117"
10,Honiara,Province,Total,2014,15-19,15,"3,274","3,204","6,478"
10,Honiara,Province,Total,2014,20-24,20,"3,984","3,739","7,723"
10,Honiara,Province,Total,2014,25-29,25,"5,388","4,490","9,879"
10,Honiara,Province,Total,2014,30-34,30,"4,296","3,719","8,015"
10,Honiara,Province,Total,2014,35-39,35,"3,195","2,966","6,160"
10,Honiara,Province,Total,2014,40-44,40,"2,541","2,372","4,913"
10,Honiara,Province,Total,2014,45-49,45,"1,876","1,593","3,469"
10,Honiara,Province,Total,2014,50-54,50,"1,452","1,214","2,667"
10,Honiara,Province,Total,2014,55-59,55,"1,043",783,"1,826"
10,Honiara,Province,Total,2014,60-64,60,742,510,"1,252"
10,Honiara,Province,Total,2014,65-69,65,426,355,781
10,Honiara,Province,Total,2014,70-74,70,268,201,469
10,Honiara,Province,Total,2014,75-79,75,129,95,223
10,Honiara,Province,Total,2014,80+,80,87,66,152
10,Honiara,Province,Total,2015,0-4,0,"4,731","4,436","9,166"
10,Honiara,Province,Total,2015,5-9,5,"4,354","4,018","8,372"
10,Honiara,Province,Total,2015,10-14,10,"3,729","3,595","7,324"
10,Honiara,Province,Total,2015,15-19,15,"3,286","3,229","6,515"
10,Honiara,Province,Total,2015,20-24,20,"3,774","3,623","7,397"
10,Honiara,Province,Total,2015,25-29,25,"5,298","4,487","9,785"
10,Honiara,Province,Total,2015,30-34,30,"4,610","3,945","8,554"
10,Honiara,Province,Total,2015,35-39,35,"3,393","3,118","6,511"
10,Honiara,Province,Total,2015,40-44,40,"2,671","2,514","5,185"
10,Honiara,Province,Total,2015,45-49,45,"1,994","1,731","3,725"
10,Honiara,Province,Total,2015,50-54,50,"1,528","1,286","2,813"
10,Honiara,Province,Total,2015,55-59,55,"1,111",860,"1,970"
10,Honiara,Province,Total,2015,60-64,60,792,550,"1,342"
10,Honiara,Province,Total,2015,65-69,65,469,378,847
10,Honiara,Province,Total,2015,70-74,70,286,223,509
10,Honiara,Province,Total,2015,75-79,75,143,105,248
10,Honiara,Province,Total,2015,80+,80,92,70,161
10,Honiara,Province,Total,2016,0-4,0,"4,747","4,449","9,197"
10,Honiara,Province,Total,2016,5-9,5,"4,470","4,142","8,613"
10,Honiara,Province,Total,2016,10-14,10,"3,849","3,674","7,522"
10,Honiara,Province,Total,2016,15-19,15,"3,344","3,294","6,638"
10,Honiara,Province,Total,2016,20-24,20,"3,618","3,526","7,144"
10,Honiara,Province,Total,2016,25-29,25,"5,071","4,401","9,471"
10,Honiara,Province,Total,2016,30-34,30,"4,940","4,185","9,126"
10,Honiara,Province,Total,2016,35-39,35,"3,610","3,277","6,887"
10,Honiara,Province,Total,2016,40-44,40,"2,795","2,643","5,438"
10,Honiara,Province,Total,2016,45-49,45,"2,128","1,894","4,022"
10,Honiara,Province,Total,2016,50-54,50,"1,601","1,348","2,950"
10,Honiara,Province,Total,2016,55-59,55,"1,184",946,"2,130"
10,Honiara,Province,Total,2016,60-64,60,838,594,"1,432"
10,Honiara,Province,Total,2016,65-69,65,518,401,919
10,Honiara,Province,Total,2016,70-74,70,302,247,549
10,Honiara,Province,Total,2016,75-79,75,160,117,276
10,Honiara,Province,Total,2016,80+,80,97,74,171
10,Honiara,Province,Total,2017,0-4,0,"4,746","4,447","9,193"
10,Honiara,Province,Total,2017,5-9,5,"4,570","4,260","8,830"
10,Honiara,Province,Total,2017,10-14,10,"3,971","3,748","7,719"
10,Honiara,Province,Total,2017,15-19,15,"3,436","3,387","6,823"
10,Honiara,Province,Total,2017,20-24,20,"3,515","3,453","6,968"
10,Honiara,Province,Total,2017,25-29,25,"4,759","4,260","9,019"
10,Honiara,Province,Total,2017,30-34,30,"5,241","4,410","9,651"
10,Honiara,Province,Total,2017,35-39,35,"3,846","3,447","7,294"
10,Honiara,Province,Total,2017,40-44,40,"2,924","2,765","5,689"
10,Honiara,Province,Total,2017,45-49,45,"2,270","2,071","4,341"
10,Honiara,Province,Total,2017,50-54,50,"1,678","1,413","3,091"
10,Honiara,Province,Total,2017,55-59,55,"1,262","1,036","2,299"
10,Honiara,Province,Total,2017,60-64,60,884,644,"1,528"
10,Honiara,Province,Total,2017,65-69,65,572,424,996
10,Honiara,Province,Total,2017,70-74,70,319,271,591
10,Honiara,Province,Total,2017,75-79,75,177,130,308
10,Honiara,Province,Total,2017,80+,80,103,80,183
10,Honiara,Province,Total,2018,0-4,0,"4,729","4,429","9,158"
10,Honiara,Province,Total,2018,5-9,5,"4,647","4,362","9,009"
10,Honiara,Province,Total,2018,10-14,10,"4,099","3,827","7,926"
10,Honiara,Province,Total,2018,15-19,15,"3,547","3,489","7,035"
10,Honiara,Province,Total,2018,20-24,20,"3,454","3,409","6,863"
10,Honiara,Province,Total,2018,25-29,25,"4,439","4,105","8,545"
10,Honiara,Province,Total,2018,30-34,30,"5,446","4,581","10,027"
10,Honiara,Province,Total,2018,35-39,35,"4,106","3,634","7,740"
10,Honiara,Province,Total,2018,40-44,40,"3,070","2,892","5,963"
10,Honiara,Province,Total,2018,45-49,45,"2,412","2,245","4,658"
10,Honiara,Province,Total,2018,50-54,50,"1,763","1,494","3,258"
10,Honiara,Province,Total,2018,55-59,55,"1,340","1,124","2,464"
10,Honiara,Province,Total,2018,60-64,60,933,701,"1,633"
10,Honiara,Province,Total,2018,65-69,65,625,451,"1,077"
10,Honiara,Province,Total,2018,70-74,70,341,295,636
10,Honiara,Province,Total,2018,75-79,75,194,145,340
10,Honiara,Province,Total,2018,80+,80,111,87,198
10,Honiara,Province,Total,2019,0-4,0,"4,697","4,398","9,095"
10,Honiara,Province,Total,2019,5-9,5,"4,697","4,442","9,139"
10,Honiara,Province,Total,2019,10-14,10,"4,235","3,917","8,152"
10,Honiara,Province,Total,2019,15-19,15,"3,664","3,587","7,251"
10,Honiara,Province,Total,2019,20-24,20,"3,427","3,396","6,823"
10,Honiara,Province,Total,2019,25-29,25,"4,168","3,968","8,136"
10,Honiara,Province,Total,2019,30-34,30,"5,516","4,671","10,188"
10,Honiara,Province,Total,2019,35-39,35,"4,386","3,836","8,223"
10,Honiara,Province,Total,2019,40-44,40,"3,243","3,033","6,276"
10,Honiara,Province,Total,2019,45-49,45,"2,549","2,405","4,954"
10,Honiara,Province,Total,2019,50-54,50,"1,862","1,600","3,463"
10,Honiara,Province,Total,2019,55-59,55,"1,416","1,204","2,620"
10,Honiara,Province,Total,2019,60-64,60,988,765,"1,753"
10,Honiara,Province,Total,2019,65-69,65,675,484,"1,158"
10,Honiara,Province,Total,2019,70-74,70,370,317,687
10,Honiara,Province,Total,2019,75-79,75,210,162,372
10,Honiara,Province,Total,2019,80+,80,120,94,215
10,Honiara,Province,Total,2020,0-4,0,"4,654","4,356","9,010"
10,Honiara,Province,Total,2020,5-9,5,"4,733","4,474","9,207"
10,Honiara,Province,Total,2020,10-14,10,"4,362","4,042","8,403"
10,Honiara,Province,Total,2020,15-19,15,"3,783","3,675","7,458"
10,Honiara,Province,Total,2020,20-24,20,"3,440","3,421","6,860"
10,Honiara,Province,Total,2020,25-29,25,"3,962","3,853","7,815"
10,Honiara,Province,Total,2020,30-34,30,"5,429","4,669","10,098"
10,Honiara,Province,Total,2020,35-39,35,"4,696","4,062","8,758"
10,Honiara,Province,Total,2020,40-44,40,"3,439","3,184","6,623"
10,Honiara,Province,Total,2020,45-49,45,"2,677","2,546","5,222"
10,Honiara,Province,Total,2020,50-54,50,"1,977","1,736","3,714"
10,Honiara,Province,Total,2020,55-59,55,"1,488","1,273","2,762"
10,Honiara,Province,Total,2020,60-64,60,"1,051",839,"1,890"
10,Honiara,Province,Total,2020,65-69,65,719,521,"1,240"
10,Honiara,Province,Total,2020,70-74,70,406,338,743
10,Honiara,Province,Total,2020,75-79,75,223,181,404
10,Honiara,Province,Total,2020,80+,80,132,103,235
10,Honiara,Province,Total,2021,0-4,0,"4,602","4,306","8,908"
10,Honiara,Province,Total,2021,5-9,5,"4,752","4,488","9,240"
10,Honiara,Province,Total,2021,10-14,10,"4,478","4,166","8,644"
10,Honiara,Province,Total,2021,15-19,15,"3,902","3,754","7,656"
10,Honiara,Province,Total,2021,20-24,20,"3,498","3,486","6,984"
10,Honiara,Province,Total,2021,25-29,25,"3,810","3,757","7,566"
10,Honiara,Province,Total,2021,30-34,30,"5,206","4,584","9,790"
10,Honiara,Province,Total,2021,35-39,35,"5,023","4,301","9,324"
10,Honiara,Province,Total,2021,40-44,40,"3,653","3,342","6,995"
10,Honiara,Province,Total,2021,45-49,45,"2,799","2,673","5,472"
10,Honiara,Province,Total,2021,50-54,50,"2,107","1,897","4,004"
10,Honiara,Province,Total,2021,55-59,55,"1,559","1,335","2,894"
10,Honiara,Province,Total,2021,60-64,60,"1,121",921,"2,042"
10,Honiara,Province,Total,2021,65-69,65,761,562,"1,323"
10,Honiara,Province,Total,2021,70-74,70,448,358,806
10,Honiara,Province,Total,2021,75-79,75,236,200,436
10,Honiara,Province,Total,2021,80+,80,145,114,259
10,Honiara,Province,Total,2022,0-4,0,"4,543","4,249","8,792"
10,Honiara,Province,Total,2022,5-9,5,"4,752","4,486","9,239"
10,Honiara,Province,Total,2022,10-14,10,"4,578","4,283","8,862"
10,Honiara,Province,Total,2022,15-19,15,"4,024","3,829","7,853"
10,Honiara,Province,Total,2022,20-24,20,"3,589","3,579","7,168"
10,Honiara,Province,Total,2022,25-29,25,"3,709","3,685","7,394"
10,Honiara,Province,Total,2022,30-34,30,"4,900","4,445","9,345"
10,Honiara,Province,Total,2022,35-39,35,"5,320","4,525","9,846"
10,Honiara,Province,Total,2022,40-44,40,"3,887","3,512","7,398"
10,Honiara,Province,Total,2022,45-49,45,"2,926","2,795","5,720"
10,Honiara,Province,Total,2022,50-54,50,"2,246","2,072","4,318"
10,Honiara,Province,Total,2022,55-59,55,"1,633","1,398","3,031"
10,Honiara,Province,Total,2022,60-64,60,"1,194","1,008","2,202"
10,Honiara,Province,Total,2022,65-69,65,803,609,"1,411"
10,Honiara,Province,Total,2022,70-74,70,494,380,873
10,Honiara,Province,Total,2022,75-79,75,249,220,470
10,Honiara,Province,Total,2022,80+,80,159,126,285
10,Honiara,Province,Total,2023,0-4,0,"4,479","4,187","8,666"
10,Honiara,Province,Total,2023,5-9,5,"4,737","4,469","9,207"
10,Honiara,Province,Total,2023,10-14,10,"4,655","4,386","9,041"
10,Honiara,Province,Total,2023,15-19,15,"4,152","3,907","8,060"
10,Honiara,Province,Total,2023,20-24,20,"3,699","3,681","7,380"
10,Honiara,Province,Total,2023,25-29,25,"3,649","3,642","7,291"
10,Honiara,Province,Total,2023,30-34,30,"4,585","4,292","8,878"
10,Honiara,Province,Total,2023,35-39,35,"5,525","4,696","10,220"
10,Honiara,Province,Total,2023,40-44,40,"4,143","3,697","7,840"
10,Honiara,Province,Total,2023,45-49,45,"3,070","2,921","5,991"
10,Honiara,Province,Total,2023,50-54,50,"2,385","2,243","4,628"
10,Honiara,Province,Total,2023,55-59,55,"1,716","1,478","3,193"
10,Honiara,Province,Total,2023,60-64,60,"1,267","1,092","2,359"
10,Honiara,Province,Total,2023,65-69,65,847,662,"1,509"
10,Honiara,Province,Total,2023,70-74,70,539,404,943
10,Honiara,Province,Total,2023,75-79,75,267,240,507
10,Honiara,Province,Total,2023,80+,80,174,140,313
10,Honiara,Province,Total,2024,0-4,0,"4,412","4,123","8,535"
10,Honiara,Province,Total,2024,5-9,5,"4,708","4,439","9,146"
10,Honiara,Province,Total,2024,10-14,10,"4,706","4,466","9,172"
10,Honiara,Province,Total,2024,15-19,15,"4,288","3,997","8,285"
10,Honiara,Province,Total,2024,20-24,20,"3,816","3,779","7,595"
10,Honiara,Province,Total,2024,25-29,25,"3,623","3,629","7,252"
10,Honiara,Province,Total,2024,30-34,30,"4,319","4,156","8,475"
10,Honiara,Province,Total,2024,35-39,35,"5,595","4,786","10,381"
10,Honiara,Province,Total,2024,40-44,40,"4,420","3,899","8,319"
10,Honiara,Province,Total,2024,45-49,45,"3,240","3,060","6,300"
10,Honiara,Province,Total,2024,50-54,50,"2,518","2,400","4,918"
10,Honiara,Province,Total,2024,55-59,55,"1,811","1,581","3,392"
10,Honiara,Province,Total,2024,60-64,60,"1,338","1,169","2,507"
10,Honiara,Province,Total,2024,65-69,65,898,722,"1,620"
10,Honiara,Province,Total,2024,70-74,70,581,433,"1,014"
10,Honiara,Province,Total,2024,75-79,75,289,258,547
10,Honiara,Province,Total,2024,80+,80,188,155,343
10,Honiara,Province,Total,2025,0-4,0,"4,345","4,059","8,404"
10,Honiara,Province,Total,2025,5-9,5,"4,667","4,398","9,065"
10,Honiara,Province,Total,2025,10-14,10,"4,743","4,498","9,241"
10,Honiara,Province,Total,2025,15-19,15,"4,414","4,122","8,536"
10,Honiara,Province,Total,2025,20-24,20,"3,935","3,867","7,802"
10,Honiara,Province,Total,2025,25-29,25,"3,636","3,655","7,291"
10,Honiara,Province,Total,2025,30-34,30,"4,117","4,043","8,159"
10,Honiara,Province,Total,2025,35-39,35,"5,510","4,784","10,294"
10,Honiara,Province,Total,2025,40-44,40,"4,726","4,123","8,849"
10,Honiara,Province,Total,2025,45-49,45,"3,433","3,210","6,643"
10,Honiara,Province,Total,2025,50-54,50,"2,643","2,539","5,182"
10,Honiara,Province,Total,2025,55-59,55,"1,922","1,714","3,636"
10,Honiara,Province,Total,2025,60-64,60,"1,406","1,236","2,642"
10,Honiara,Province,Total,2025,65-69,65,955,791,"1,746"
10,Honiara,Province,Total,2025,70-74,70,619,466,"1,085"
10,Honiara,Province,Total,2025,75-79,75,318,275,593
10,Honiara,Province,Total,2025,80+,80,202,172,374
